trade_dt,s_info_windcode,trade_dt,s_dq_close
20050217,399315.SZ,20050217,795.547
20050218,399315.SZ,20050218,784.26
20050221,399315.SZ,20050221,798.267
20050222,399315.SZ,20050222,817.29
20050223,399315.SZ,20050223,823.756
20050224,399315.SZ,20050224,827.004
20050225,399315.SZ,20050225,827.096
20050228,399315.SZ,20050228,823.471
20050301,399315.SZ,20050301,822.16
20050302,399315.SZ,20050302,810.313
20050303,399315.SZ,20050303,815.724
20050304,399315.SZ,20050304,810.09
20050307,399315.SZ,20050307,814.232
20050308,399315.SZ,20050308,830.93
20050309,399315.SZ,20050309,832.147
20050310,399315.SZ,20050310,810.704
20050311,399315.SZ,20050311,815.58
20050314,399315.SZ,20050314,815.058
20050315,399315.SZ,20050315,804.342
20050316,399315.SZ,20050316,796.379
20050317,399315.SZ,20050317,787.35
20050318,399315.SZ,20050318,770.361
20050321,399315.SZ,20050321,771.312
20050322,399315.SZ,20050322,753.234
20050323,399315.SZ,20050323,752.516
20050324,399315.SZ,20050324,759.498
20050325,399315.SZ,20050325,758.058
20050328,399315.SZ,20050328,753.315
20050329,399315.SZ,20050329,749.226
20050330,399315.SZ,20050330,729.381
20050331,399315.SZ,20050331,733.336
20050401,399315.SZ,20050401,761.45
20050404,399315.SZ,20050404,748.19
20050405,399315.SZ,20050405,742.924
20050406,399315.SZ,20050406,756.838
20050407,399315.SZ,20050407,766.181
20050408,399315.SZ,20050408,780.844
20050411,399315.SZ,20050411,777.467
20050412,399315.SZ,20050412,761.424
20050413,399315.SZ,20050413,780.647
20050414,399315.SZ,20050414,768.258
20050415,399315.SZ,20050415,751.561
20050418,399315.SZ,20050418,743.602
20050419,399315.SZ,20050419,745.089
20050420,399315.SZ,20050420,732.309
20050421,399315.SZ,20050421,723.532
20050422,399315.SZ,20050422,715.887
20050425,399315.SZ,20050425,702.989
20050426,399315.SZ,20050426,711.367
20050427,399315.SZ,20050427,699.341
20050428,399315.SZ,20050428,713.578
20050429,399315.SZ,20050429,702.449
20050509,399315.SZ,20050509,680.082
20050510,399315.SZ,20050510,682.067
20050511,399315.SZ,20050511,674.338
20050512,399315.SZ,20050512,668.042
20050513,399315.SZ,20050513,672.126
20050516,399315.SZ,20050516,664.175
20050517,399315.SZ,20050517,672.035
